CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 222.214844 1610475770.3016
MEM 222.214844 1610475770.4042
MEM 222.214844 1610475770.5087
MEM 222.214844 1610475770.6140
MEM 222.214844 1610475770.7189
MEM 222.214844 1610475770.8197
MEM 222.214844 1610475770.9200
MEM 222.214844 1610475771.0239
MEM 222.214844 1610475771.1267
MEM 222.214844 1610475771.2306
MEM 222.214844 1610475771.3308
MEM 222.214844 1610475771.4346
MEM 222.214844 1610475771.5380
MEM 222.214844 1610475771.6390
MEM 222.222656 1610475771.7395
MEM 222.222656 1610475771.8419
MEM 222.222656 1610475771.9459
MEM 222.222656 1610475772.0468
MEM 222.222656 1610475772.1503
MEM 222.222656 1610475772.2519
MEM 222.222656 1610475772.3552
MEM 222.222656 1610475772.4584
MEM 222.222656 1610475772.5601
MEM 222.222656 1610475772.6634
MEM 222.222656 1610475772.7675
MEM 222.222656 1610475772.8710
MEM 222.222656 1610475772.9735
MEM 222.222656 1610475773.0744
MEM 222.222656 1610475773.1786
MEM 222.222656 1610475773.2807
MEM 222.222656 1610475773.3839
MEM 222.222656 1610475773.4872
MEM 222.222656 1610475773.5889
MEM 222.222656 1610475773.6895
MEM 222.222656 1610475773.7937
MEM 222.402344 1610475773.8963
MEM 222.402344 1610475773.9972
MEM 222.402344 1610475774.1023
MEM 222.402344 1610475774.2070
MEM 222.402344 1610475774.3109
MEM 222.402344 1610475774.4118
MEM 222.402344 1610475774.5123
MEM 222.402344 1610475774.6136
MEM 222.402344 1610475774.7174
MEM 222.402344 1610475774.8217
MEM 222.402344 1610475774.9237
MEM 222.402344 1610475775.0242
MEM 222.402344 1610475775.1254
MEM 222.402344 1610475775.2314
MEM 222.402344 1610475775.3350
MEM 222.402344 1610475775.4378
MEM 222.414062 1610475775.5390
MEM 223.371094 1610475775.6405
MEM 224.531250 1610475775.7427
MEM 225.882812 1610475775.8468
MEM 227.007812 1610475775.9520
MEM 260.316406 1610475776.0537
MEM 318.238281 1610475776.1583
MEM 305.488281 1610475776.2635
MEM 227.050781 1610475776.3640
MEM 227.050781 1610475776.4667
MEM 226.769531 1610475776.5694
MEM 226.769531 1610475776.6726
MEM 226.769531 1610475776.7757
MEM 226.769531 1610475776.8808
MEM 226.769531 1610475776.9841
MEM 226.769531 1610475777.0891
MEM 226.769531 1610475777.1928
MEM 226.769531 1610475777.2972
MEM 226.769531 1610475777.3985
MEM 226.769531 1610475777.5036
MEM 226.769531 1610475777.6058
MEM 226.769531 1610475777.7093
MEM 226.519531 1610475777.8106
MEM 226.519531 1610475777.9158
MEM 226.519531 1610475778.0194
MEM 226.519531 1610475778.1245
MEM 226.519531 1610475778.2278
MEM 226.519531 1610475778.3325
MEM 226.519531 1610475778.4360
MEM 226.519531 1610475778.5385
MEM 226.519531 1610475778.6404
MEM 226.519531 1610475778.7445
MEM 226.519531 1610475778.8491
MEM 226.519531 1610475778.9541
MEM 226.519531 1610475779.0548
MEM 226.519531 1610475779.1578
MEM 226.519531 1610475779.2582
MEM 226.519531 1610475779.3616
MEM 226.519531 1610475779.4620
MEM 226.519531 1610475779.5656
MEM 226.519531 1610475779.6699
MEM 226.519531 1610475779.7709
MEM 226.519531 1610475779.8755
MEM 226.519531 1610475779.9779
MEM 226.519531 1610475780.0808
MEM 226.519531 1610475780.1850
MEM 226.519531 1610475780.2868
MEM 226.519531 1610475780.3904
MEM 226.519531 1610475780.4906
MEM 226.519531 1610475780.5926
MEM 226.519531 1610475780.6974
MEM 226.519531 1610475780.7984
MEM 226.519531 1610475780.9024
MEM 226.519531 1610475781.0027
MEM 226.519531 1610475781.1066
MEM 226.519531 1610475781.2119
MEM 226.519531 1610475781.3138
MEM 226.519531 1610475781.4190
MEM 226.519531 1610475781.5207
MEM 226.519531 1610475781.6254
MEM 226.519531 1610475781.7293
MEM 226.519531 1610475781.8345
MEM 226.519531 1610475781.9360
MEM 226.519531 1610475782.0379
MEM 226.519531 1610475782.1420
MEM 226.519531 1610475782.2468
MEM 226.523438 1610475782.3497
MEM 226.523438 1610475782.4526
MEM 226.621094 1610475782.5553
MEM 226.621094 1610475782.6580
MEM 226.621094 1610475782.7597
MEM 232.351562 1610475782.8606
MEM 281.472656 1610475782.9650
MEM 263.222656 1610475783.0694
MEM 224.238281 1610475783.1709
MEM 224.238281 1610475783.2761
MEM 224.238281 1610475783.3809
MEM 224.238281 1610475783.4860
MEM 224.238281 1610475783.5876
MEM 224.238281 1610475783.6929
MEM 224.238281 1610475783.7975
MEM 224.238281 1610475783.9016
MEM 224.238281 1610475784.0068
MEM 224.238281 1610475784.1098
MEM 224.238281 1610475784.2129
MEM 224.238281 1610475784.3178
MEM 224.238281 1610475784.4221
MEM 224.238281 1610475784.5245
MEM 224.238281 1610475784.6276
MEM 224.238281 1610475784.7325
MEM 224.238281 1610475784.8359
MEM 224.238281 1610475784.9401
MEM 223.988281 1610475785.0440
MEM 223.988281 1610475785.1486
MEM 223.988281 1610475785.2519
MEM 223.988281 1610475785.3546
MEM 223.988281 1610475785.4590
MEM 223.988281 1610475785.5630
MEM 223.988281 1610475785.6679
MEM 223.988281 1610475785.7732
MEM 223.988281 1610475785.8781
MEM 223.988281 1610475785.9810
MEM 223.988281 1610475786.0855
MEM 223.988281 1610475786.1878
MEM 223.988281 1610475786.2920
MEM 223.988281 1610475786.3933
MEM 223.988281 1610475786.4976
MEM 223.988281 1610475786.6021
MEM 223.988281 1610475786.7068
MEM 223.988281 1610475786.8119
MEM 223.988281 1610475786.9141
MEM 223.988281 1610475787.0193
MEM 223.988281 1610475787.1222
MEM 223.988281 1610475787.2237
MEM 223.988281 1610475787.3269
MEM 223.988281 1610475787.4310
MEM 223.988281 1610475787.5358
MEM 223.988281 1610475787.6373
MEM 223.988281 1610475787.7417
MEM 223.988281 1610475787.8464
MEM 223.988281 1610475787.9475
MEM 223.988281 1610475788.0498
MEM 223.988281 1610475788.1548
MEM 223.988281 1610475788.2600
MEM 223.988281 1610475788.3616
MEM 223.988281 1610475788.4668
MEM 223.988281 1610475788.5710
MEM 223.988281 1610475788.6725
MEM 223.988281 1610475788.7735
MEM 223.988281 1610475788.8768
MEM 224.011719 1610475788.9810
MEM 224.011719 1610475789.0842
MEM 224.011719 1610475789.1880
MEM 224.011719 1610475789.2932
MEM 224.011719 1610475789.3976
MEM 224.011719 1610475789.5027
MEM 224.011719 1610475789.6069
MEM 224.011719 1610475789.7090
MEM 224.011719 1610475789.8101
MEM 224.011719 1610475789.9151
MEM 224.011719 1610475790.0188
MEM 224.011719 1610475790.1222
MEM 224.011719 1610475790.2225
MEM 224.011719 1610475790.3245
MEM 224.011719 1610475790.4249
MEM 224.011719 1610475790.5257
MEM 224.011719 1610475790.6278
MEM 224.011719 1610475790.7310
MEM 272.511719 1610475790.8325
MEM 308.195312 1610475790.9366
MEM 308.195312 1610475791.0406
MEM 223.886719 1610475791.1417
MEM 223.886719 1610475791.2431
MEM 223.886719 1610475791.3476
MEM 223.886719 1610475791.4512
MEM 223.886719 1610475791.5564
MEM 223.886719 1610475791.6594
MEM 223.886719 1610475791.7606
MEM 223.886719 1610475791.8656
MEM 223.886719 1610475791.9678
MEM 223.886719 1610475792.0689
MEM 223.886719 1610475792.1730
MEM 223.886719 1610475792.2749
MEM 223.886719 1610475792.3752
MEM 223.886719 1610475792.4754
MEM 223.886719 1610475792.5760
MEM 223.886719 1610475792.6812
MEM 223.886719 1610475792.7864
MEM 223.886719 1610475792.8867
MEM 223.886719 1610475792.9898
MEM 223.886719 1610475793.0933
MEM 223.820312 1610475793.1939
MEM 223.820312 1610475793.2977
MEM 223.820312 1610475793.3980
MEM 223.820312 1610475793.4989
MEM 223.820312 1610475793.6022
MEM 223.820312 1610475793.7062
MEM 223.820312 1610475793.8097
MEM 223.820312 1610475793.9119
MEM 223.820312 1610475794.0122
MEM 223.820312 1610475794.1153
MEM 223.820312 1610475794.2190
MEM 223.820312 1610475794.3239
MEM 223.820312 1610475794.4254
MEM 223.820312 1610475794.5265
MEM 223.820312 1610475794.6310
MEM 223.820312 1610475794.7327
MEM 223.820312 1610475794.8352
MEM 223.820312 1610475794.9389
MEM 223.820312 1610475795.0437
MEM 223.820312 1610475795.1439
MEM 223.820312 1610475795.2471
MEM 223.820312 1610475795.3475
MEM 223.820312 1610475795.4518
MEM 223.820312 1610475795.5521
MEM 223.820312 1610475795.6573
MEM 223.820312 1610475795.7622
MEM 223.820312 1610475795.8651
MEM 223.820312 1610475795.9678
MEM 223.820312 1610475796.0718
MEM 223.820312 1610475796.1771
MEM 223.820312 1610475796.2818
MEM 223.820312 1610475796.3850
MEM 223.820312 1610475796.4861
MEM 223.820312 1610475796.5912
MEM 223.820312 1610475796.6950
MEM 223.820312 1610475796.7993
MEM 223.820312 1610475796.9021
MEM 223.820312 1610475797.0051
MEM 223.820312 1610475797.1103
MEM 223.820312 1610475797.2125
MEM 223.820312 1610475797.3128
MEM 223.820312 1610475797.4134
MEM 223.820312 1610475797.5149
MEM 223.820312 1610475797.6179
MEM 223.820312 1610475797.7208
MEM 223.820312 1610475797.8215
MEM 223.820312 1610475797.9248
MEM 223.820312 1610475798.0267
MEM 223.820312 1610475798.1286
MEM 223.820312 1610475798.2324
MEM 223.937500 1610475798.3375
MEM 223.937500 1610475798.4405
MEM 223.937500 1610475798.5414
MEM 223.937500 1610475798.6439
MEM 225.101562 1610475798.7473
MEM 226.414062 1610475798.8484
MEM 227.664062 1610475798.9526
MEM 271.179688 1610475799.0548
MEM 313.113281 1610475799.1582
MEM 277.437500 1610475799.2633
MEM 227.277344 1610475799.3658
MEM 227.277344 1610475799.4662
MEM 227.277344 1610475799.5689
MEM 227.277344 1610475799.6731
MEM 222.527344 1610475799.7738
MEM 222.527344 1610475799.8788
MEM 222.527344 1610475799.9837
MEM 222.527344 1610475800.0886
MEM 222.527344 1610475800.1922
MEM 222.527344 1610475800.2945
MEM 222.527344 1610475800.3973
MEM 222.527344 1610475800.4990
MEM 222.527344 1610475800.6032
MEM 222.527344 1610475800.7066
MEM 222.527344 1610475800.8095
MEM 222.527344 1610475800.9111
MEM 222.527344 1610475801.0162
MEM 222.527344 1610475801.1198
MEM 222.527344 1610475801.2249
MEM 222.527344 1610475801.3259
MEM 222.527344 1610475801.4308
MEM 222.527344 1610475801.5340
MEM 222.527344 1610475801.6386
MEM 222.527344 1610475801.7427
MEM 222.527344 1610475801.8472
MEM 222.527344 1610475801.9508
MEM 222.527344 1610475802.0546
MEM 222.527344 1610475802.1594
MEM 222.527344 1610475802.2646
MEM 222.527344 1610475802.3696
MEM 222.527344 1610475802.4743
MEM 222.527344 1610475802.5784
MEM 222.527344 1610475802.6807
MEM 222.527344 1610475802.7845
MEM 222.527344 1610475802.8848
MEM 222.527344 1610475802.9862
MEM 222.527344 1610475803.0871
MEM 222.527344 1610475803.1924
MEM 222.527344 1610475803.2972
MEM 222.527344 1610475803.3996
MEM 222.527344 1610475803.5027
MEM 222.527344 1610475803.6055
MEM 222.527344 1610475803.7094
MEM 222.527344 1610475803.8128
MEM 222.527344 1610475803.9180
MEM 222.527344 1610475804.0214
MEM 222.527344 1610475804.1260
MEM 222.527344 1610475804.2306
MEM 222.527344 1610475804.3328
MEM 222.527344 1610475804.4374
MEM 222.527344 1610475804.5424
MEM 222.527344 1610475804.6472
MEM 222.527344 1610475804.7495
MEM 222.527344 1610475804.8520
MEM 222.527344 1610475804.9540
MEM 222.527344 1610475805.0543
MEM 222.527344 1610475805.1594
MEM 222.527344 1610475805.2611
MEM 222.527344 1610475805.3623
MEM 266.261719 1610475805.4632
MEM 256.851562 1610475805.5684
MEM 221.562500 1610475805.6708
MEM 221.562500 1610475805.7753
MEM 221.562500 1610475805.8783
MEM 221.562500 1610475805.9807
MEM 221.562500 1610475806.0849
MEM 221.562500 1610475806.1884
MEM 221.562500 1610475806.2912
MEM 221.562500 1610475806.3950
MEM 221.562500 1610475806.4973
MEM 221.562500 1610475806.6009
MEM 221.562500 1610475806.7020
MEM 221.562500 1610475806.8067
MEM 221.562500 1610475806.9108
MEM 221.562500 1610475807.0160
MEM 221.562500 1610475807.1192
MEM 221.562500 1610475807.2232
MEM 221.562500 1610475807.3283
MEM 221.562500 1610475807.4307
MEM 221.562500 1610475807.5309
MEM 221.562500 1610475807.6347
MEM 221.562500 1610475807.7375
MEM 221.562500 1610475807.8409
MEM 221.562500 1610475807.9411
MEM 221.562500 1610475808.0453
MEM 221.562500 1610475808.1471
MEM 221.562500 1610475808.2512
MEM 221.562500 1610475808.3542
MEM 221.562500 1610475808.4550
MEM 221.562500 1610475808.5583
MEM 221.562500 1610475808.6588
MEM 221.562500 1610475808.7615
MEM 221.562500 1610475808.8621
MEM 221.562500 1610475808.9626
MEM 221.562500 1610475809.0668
MEM 221.562500 1610475809.1676
MEM 221.562500 1610475809.2701
MEM 221.562500 1610475809.3705
MEM 221.562500 1610475809.4755
MEM 221.562500 1610475809.5807
MEM 221.562500 1610475809.6842
MEM 221.562500 1610475809.7863
MEM 221.562500 1610475809.8916
MEM 221.562500 1610475809.9961
MEM 221.562500 1610475810.0972
MEM 221.562500 1610475810.1996
MEM 221.562500 1610475810.2999
MEM 221.562500 1610475810.4010
MEM 221.562500 1610475810.5014
MEM 221.562500 1610475810.6064
MEM 221.562500 1610475810.7093
MEM 221.562500 1610475810.8138
MEM 221.562500 1610475810.9156
MEM 221.562500 1610475811.0191
MEM 221.562500 1610475811.1198
MEM 221.562500 1610475811.2208
MEM 221.562500 1610475811.3240
MEM 221.562500 1610475811.4276
MEM 221.562500 1610475811.5306
MEM 221.679688 1610475811.6347
MEM 221.679688 1610475811.7373
MEM 221.679688 1610475811.8398
MEM 221.679688 1610475811.9417
MEM 221.679688 1610475812.0438
MEM 221.679688 1610475812.1472
MEM 221.679688 1610475812.2474
MEM 221.679688 1610475812.3487
MEM 221.679688 1610475812.4497
MEM 252.875000 1610475812.5527
MEM 290.695312 1610475812.6531
MEM 224.523438 1610475812.7552
MEM 222.332031 1610475812.8600
MEM 222.332031 1610475812.9629
MEM 222.332031 1610475813.0670
MEM 222.332031 1610475813.1696
MEM 222.332031 1610475813.2712
MEM 222.332031 1610475813.3756
MEM 222.332031 1610475813.4807
MEM 222.332031 1610475813.5829
MEM 222.332031 1610475813.6856
MEM 222.332031 1610475813.7888
MEM 222.332031 1610475813.8926
MEM 222.332031 1610475813.9971
MEM 222.332031 1610475814.1018
MEM 222.332031 1610475814.2064
MEM 222.332031 1610475814.3112
MEM 222.332031 1610475814.4118
MEM 222.332031 1610475814.5133
MEM 222.332031 1610475814.6138
MEM 222.332031 1610475814.7179
MEM 222.332031 1610475814.8215
MEM 222.332031 1610475814.9266
MEM 222.332031 1610475815.0306
MEM 222.332031 1610475815.1357
MEM 222.332031 1610475815.2365
MEM 222.332031 1610475815.3416
MEM 222.332031 1610475815.4419
MEM 222.332031 1610475815.5434
MEM 222.332031 1610475815.6471
MEM 222.332031 1610475815.7492
MEM 222.332031 1610475815.8513
MEM 222.332031 1610475815.9526
MEM 222.332031 1610475816.0558
MEM 222.332031 1610475816.1569
MEM 222.332031 1610475816.2620
MEM 222.332031 1610475816.3665
MEM 222.332031 1610475816.4677
MEM 222.332031 1610475816.5720
MEM 222.332031 1610475816.6760
MEM 222.332031 1610475816.7807
MEM 222.332031 1610475816.8829
MEM 222.332031 1610475816.9852
MEM 222.332031 1610475817.0904
MEM 222.332031 1610475817.1915
MEM 222.332031 1610475817.2931
MEM 222.332031 1610475817.3971
MEM 222.332031 1610475817.4979
MEM 222.332031 1610475817.6012
MEM 222.332031 1610475817.7050
MEM 222.308594 1610475817.8056
MEM 222.308594 1610475817.9097
MEM 222.308594 1610475818.0111
MEM 222.308594 1610475818.1151
MEM 222.308594 1610475818.2203
MEM 222.308594 1610475818.3241
MEM 222.308594 1610475818.4273
MEM 222.308594 1610475818.5308
MEM 222.308594 1610475818.6347
MEM 222.308594 1610475818.7399
MEM 222.308594 1610475818.8419
MEM 222.308594 1610475818.9471
MEM 222.308594 1610475819.0487
MEM 222.308594 1610475819.1512
MEM 222.308594 1610475819.2518
MEM 222.308594 1610475819.3524
MEM 222.308594 1610475819.4545
MEM 222.308594 1610475819.5559
MEM 246.921875 1610475819.6597
MEM 286.675781 1610475819.7606
MEM 221.234375 1610475819.8615
MEM 221.234375 1610475819.9656
MEM 221.234375 1610475820.0703
MEM 221.234375 1610475820.1744
MEM 221.234375 1610475820.2791
MEM 221.234375 1610475820.3806
MEM 221.234375 1610475820.4851
MEM 221.234375 1610475820.5891
MEM 221.234375 1610475820.6932
MEM 221.234375 1610475820.7973
MEM 221.234375 1610475820.9019
MEM 221.234375 1610475821.0061
MEM 221.234375 1610475821.1071
MEM 221.234375 1610475821.2082
MEM 221.234375 1610475821.3133
MEM 221.234375 1610475821.4184
MEM 221.234375 1610475821.5187
MEM 221.234375 1610475821.6213
MEM 221.234375 1610475821.7238
MEM 221.234375 1610475821.8287
MEM 221.234375 1610475821.9307
MEM 221.234375 1610475822.0349
MEM 221.234375 1610475822.1399
MEM 221.234375 1610475822.2440
MEM 221.234375 1610475822.3473
MEM 221.234375 1610475822.4517
MEM 221.234375 1610475822.5552
MEM 221.234375 1610475822.6565
MEM 221.234375 1610475822.7617
MEM 221.234375 1610475822.8652
MEM 221.234375 1610475822.9685
MEM 221.234375 1610475823.0737
MEM 221.234375 1610475823.1788
MEM 221.234375 1610475823.2841
MEM 221.234375 1610475823.3866
MEM 221.234375 1610475823.4886
MEM 221.234375 1610475823.5903
MEM 221.234375 1610475823.6906
MEM 221.234375 1610475823.7927
MEM 221.234375 1610475823.8934
MEM 221.234375 1610475823.9961
MEM 221.234375 1610475824.1002
MEM 221.234375 1610475824.2018
MEM 221.234375 1610475824.3067
MEM 221.234375 1610475824.4107
MEM 221.234375 1610475824.5123
MEM 221.234375 1610475824.6161
MEM 221.234375 1610475824.7189
MEM 221.234375 1610475824.8241
MEM 221.234375 1610475824.9266
MEM 221.234375 1610475825.0308
MEM 221.234375 1610475825.1332
MEM 221.234375 1610475825.2349
MEM 221.234375 1610475825.3372
MEM 221.234375 1610475825.4424
MEM 221.234375 1610475825.5473
MEM 221.234375 1610475825.6525
MEM 221.234375 1610475825.7539
MEM 221.234375 1610475825.8582
MEM 221.234375 1610475825.9622
MEM 221.316406 1610475826.0648
MEM 221.316406 1610475826.1699
MEM 221.316406 1610475826.2706
MEM 221.316406 1610475826.3747
MEM 221.316406 1610475826.4788
MEM 221.316406 1610475826.5838
MEM 221.316406 1610475826.6872
MEM 221.316406 1610475826.7924
MEM 221.316406 1610475826.8972
MEM 221.316406 1610475827.0012
MEM 221.316406 1610475827.1030
MEM 283.656250 1610475827.2064
MEM 296.558594 1610475827.3089
MEM 220.308594 1610475827.4098
MEM 220.308594 1610475827.5122
MEM 220.308594 1610475827.6168
MEM 220.308594 1610475827.7206
MEM 220.308594 1610475827.8225
MEM 220.308594 1610475827.9263
MEM 220.308594 1610475828.0307
MEM 220.308594 1610475828.1344
MEM 220.308594 1610475828.2370
MEM 220.308594 1610475828.3378
MEM 220.308594 1610475828.4430
MEM 220.308594 1610475828.5473
MEM 220.308594 1610475828.6484
MEM 220.308594 1610475828.7498
MEM 220.308594 1610475828.8536
MEM 220.308594 1610475828.9588
MEM 220.308594 1610475829.0616
MEM 220.308594 1610475829.1668
MEM 220.308594 1610475829.2706
MEM 220.308594 1610475829.3711
MEM 220.308594 1610475829.4744
MEM 220.308594 1610475829.5789
MEM 220.308594 1610475829.6822
MEM 220.308594 1610475829.7869
MEM 220.308594 1610475829.8872
MEM 220.308594 1610475829.9878
MEM 220.308594 1610475830.0911
MEM 220.308594 1610475830.1915
MEM 220.308594 1610475830.2958
MEM 220.308594 1610475830.3974
MEM 220.308594 1610475830.4976
MEM 220.308594 1610475830.5979
MEM 220.308594 1610475830.6996
MEM 220.308594 1610475830.8040
MEM 220.308594 1610475830.9070
MEM 220.308594 1610475831.0073
MEM 220.308594 1610475831.1097
MEM 220.308594 1610475831.2146
MEM 220.308594 1610475831.3158
MEM 220.308594 1610475831.4199
MEM 220.308594 1610475831.5238
MEM 220.308594 1610475831.6243
MEM 220.308594 1610475831.7251
MEM 220.308594 1610475831.8303
MEM 220.308594 1610475831.9315
MEM 220.308594 1610475832.0319
MEM 220.308594 1610475832.1342
MEM 220.308594 1610475832.2372
MEM 220.308594 1610475832.3396
MEM 220.308594 1610475832.4409
MEM 220.308594 1610475832.5427
MEM 220.308594 1610475832.6479
MEM 220.308594 1610475832.7488
MEM 220.308594 1610475832.8540
MEM 220.308594 1610475832.9554
MEM 220.238281 1610475833.0590
MEM 220.238281 1610475833.1621
MEM 220.238281 1610475833.2655
MEM 220.238281 1610475833.3681
MEM 220.238281 1610475833.4721
MEM 220.238281 1610475833.5745
MEM 220.238281 1610475833.6747
MEM 220.289062 1610475833.7760
MEM 220.289062 1610475833.8809
MEM 220.289062 1610475833.9840
MEM 220.289062 1610475834.0862
MEM 220.289062 1610475834.1898
MEM 220.289062 1610475834.2903
MEM 220.289062 1610475834.3936
MEM 220.289062 1610475834.4975
MEM 220.289062 1610475834.6010
MEM 220.289062 1610475834.7062
MEM 220.289062 1610475834.8096
MEM 220.289062 1610475834.9108
MEM 220.289062 1610475835.0159
MEM 220.664062 1610475835.1182
MEM 221.687500 1610475835.2185
MEM 222.800781 1610475835.3224
MEM 223.921875 1610475835.4250
MEM 224.968750 1610475835.5255
MEM 225.863281 1610475835.6306
MEM 226.730469 1610475835.7310
MEM 227.617188 1610475835.8313
MEM 228.523438 1610475835.9324
MEM 229.652344 1610475836.0376
MEM 230.710938 1610475836.1417
MEM 231.585938 1610475836.2467
MEM 232.316406 1610475836.3491
MEM 233.253906 1610475836.4500
MEM 233.562500 1610475836.5505
MEM 234.445312 1610475836.6535
MEM 235.808594 1610475836.7582
MEM 272.320312 1610475836.8616
MEM 339.332031 1610475836.9662
MEM 340.257812 1610475837.0665
MEM 228.546875 1610475837.1669
MEM 228.546875 1610475837.2708
MEM 228.546875 1610475837.3741
MEM 228.546875 1610475837.4759
MEM 228.546875 1610475837.5809
MEM 228.546875 1610475837.6854
MEM 228.546875 1610475837.7880
MEM 228.546875 1610475837.8883
MEM 228.546875 1610475837.9915
MEM 228.546875 1610475838.0940
MEM 228.546875 1610475838.1975
MEM 228.546875 1610475838.2998
MEM 228.546875 1610475838.4049
MEM 228.546875 1610475838.5056
MEM 228.546875 1610475838.6068
MEM 228.546875 1610475838.7100
MEM 228.546875 1610475838.8133
MEM 228.546875 1610475838.9160
MEM 228.546875 1610475839.0171
MEM 228.546875 1610475839.1213
MEM 228.546875 1610475839.2219
MEM 228.546875 1610475839.3226
MEM 228.546875 1610475839.4246
MEM 228.546875 1610475839.5248
MEM 228.546875 1610475839.6261
MEM 228.546875 1610475839.7310
MEM 228.546875 1610475839.8344
MEM 228.546875 1610475839.9376
MEM 228.546875 1610475840.0427
MEM 228.546875 1610475840.1475
MEM 228.546875 1610475840.2517
MEM 228.546875 1610475840.3525
MEM 228.546875 1610475840.4554
MEM 228.546875 1610475840.5595
MEM 228.546875 1610475840.6621
MEM 228.546875 1610475840.7670
MEM 228.546875 1610475840.8673
MEM 228.546875 1610475840.9711
MEM 228.546875 1610475841.0724
MEM 228.546875 1610475841.1744
MEM 228.546875 1610475841.2750
MEM 228.656250 1610475841.3802
MEM 228.656250 1610475841.4810
MEM 228.656250 1610475841.5840
MEM 228.656250 1610475841.6845
MEM 228.656250 1610475841.7896
MEM 228.656250 1610475841.8914
MEM 228.656250 1610475841.9965
MEM 228.656250 1610475842.1000
MEM 228.656250 1610475842.2018
MEM 228.656250 1610475842.3029
MEM 228.656250 1610475842.4064
MEM 228.656250 1610475842.5085
MEM 228.656250 1610475842.6112
MEM 228.656250 1610475842.7156
MEM 228.656250 1610475842.8197
MEM 228.656250 1610475842.9234
MEM 228.656250 1610475843.0263
MEM 228.656250 1610475843.1272
MEM 228.656250 1610475843.2310
MEM 228.656250 1610475843.3348
MEM 228.656250 1610475843.4399
MEM 228.656250 1610475843.5432
MEM 228.656250 1610475843.6476
MEM 228.656250 1610475843.7482
MEM 252.042969 1610475843.8514
MEM 282.875000 1610475843.9532
MEM 226.046875 1610475844.0562
MEM 221.546875 1610475844.1603
MEM 221.546875 1610475844.2639
MEM 221.546875 1610475844.3673
MEM 221.546875 1610475844.4700
MEM 221.546875 1610475844.5752
MEM 221.546875 1610475844.6781
MEM 221.546875 1610475844.7811
MEM 221.546875 1610475844.8853
MEM 221.546875 1610475844.9904
MEM 221.546875 1610475845.0951
MEM 221.546875 1610475845.1977
MEM 221.546875 1610475845.2979
MEM 221.546875 1610475845.3998
MEM 221.546875 1610475845.5030
MEM 221.546875 1610475845.6071
MEM 221.546875 1610475845.7109
MEM 221.546875 1610475845.8112
MEM 221.546875 1610475845.9155
MEM 221.546875 1610475846.0177
MEM 221.546875 1610475846.1192
MEM 221.546875 1610475846.2239
MEM 221.546875 1610475846.3248
MEM 221.546875 1610475846.4299
MEM 221.546875 1610475846.5311
MEM 221.546875 1610475846.6352
MEM 221.546875 1610475846.7404
MEM 221.546875 1610475846.8454
MEM 221.546875 1610475846.9476
MEM 221.546875 1610475847.0487
MEM 221.546875 1610475847.1539
MEM 221.546875 1610475847.2590
MEM 221.546875 1610475847.3619
MEM 221.546875 1610475847.4665
MEM 221.546875 1610475847.5683
MEM 221.546875 1610475847.6719
MEM 221.546875 1610475847.7760
MEM 221.546875 1610475847.8813
MEM 221.546875 1610475847.9815
MEM 221.546875 1610475848.0854
MEM 221.546875 1610475848.1858
MEM 221.546875 1610475848.2873
MEM 221.546875 1610475848.3925
MEM 221.546875 1610475848.4978
MEM 221.546875 1610475848.5988
MEM 221.546875 1610475848.6995
MEM 221.546875 1610475848.8036
MEM 221.546875 1610475848.9070
MEM 221.546875 1610475849.0115
MEM 221.546875 1610475849.1128
MEM 221.546875 1610475849.2161
MEM 221.675781 1610475849.3175
MEM 221.675781 1610475849.4181
MEM 221.675781 1610475849.5212
MEM 221.675781 1610475849.6245
MEM 221.675781 1610475849.7288
MEM 221.675781 1610475849.8313
MEM 221.675781 1610475849.9345
MEM 221.675781 1610475850.0372
MEM 221.675781 1610475850.1421
MEM 221.675781 1610475850.2472
MEM 221.898438 1610475850.3500
MEM 221.898438 1610475850.4551
MEM 221.898438 1610475850.5593
MEM 221.898438 1610475850.6595
MEM 221.898438 1610475850.7608
MEM 221.898438 1610475850.8656
MEM 221.898438 1610475850.9705
MEM 221.898438 1610475851.0757
MEM 221.898438 1610475851.1799
MEM 221.898438 1610475851.2847
MEM 221.898438 1610475851.3859
MEM 221.898438 1610475851.4861
MEM 221.898438 1610475851.5893
MEM 222.539062 1610475851.6927
MEM 223.730469 1610475851.7978
MEM 268.285156 1610475851.8983
MEM 307.828125 1610475851.9987
MEM 224.113281 1610475852.1033
MEM 224.113281 1610475852.2066
MEM 224.113281 1610475852.3093
MEM 224.113281 1610475852.4136
MEM 224.113281 1610475852.5186
MEM 224.113281 1610475852.6190
MEM 224.113281 1610475852.7201
MEM 224.113281 1610475852.8231
MEM 224.113281 1610475852.9239
MEM 224.113281 1610475853.0283
MEM 224.113281 1610475853.1313
MEM 224.113281 1610475853.2361
MEM 224.113281 1610475853.3378
MEM 224.113281 1610475853.4393
MEM 224.113281 1610475853.5433
MEM 224.113281 1610475853.6485
MEM 224.113281 1610475853.7496
MEM 224.113281 1610475853.8499
MEM 224.113281 1610475853.9537
MEM 224.113281 1610475854.0548
MEM 224.113281 1610475854.1578
MEM 224.113281 1610475854.2617
MEM 224.113281 1610475854.3621
MEM 224.113281 1610475854.4644
MEM 224.113281 1610475854.5656
MEM 224.113281 1610475854.6708
MEM 224.113281 1610475854.7716
